Sentence Index,Sentence,Word,POS Tag
96,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
96,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
96,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
96,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
97,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
97,বাপেকৰ নাম ৰমেশ।,নাম,UNK
97,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
98,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
98,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
98,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
99,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
99,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
99,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
99,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
100,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
100,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
100,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
101,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
101,বাপেকৰ নাম ৰমেশ।,নাম,UNK
101,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
102,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
102,বাপেকৰ নাম ৰমেশ।,নাম,UNK
102,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
103,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
103,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
103,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
103,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
104,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
104,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
104,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
105,মই বিয়লি চাহ খাব।,মই,PRON
105,মই বিয়লি চাহ খাব।,বিয়লি,VERB
105,মই বিয়লি চাহ খাব।,চাহ,UNK
105,মই বিয়লি চাহ খাব।,খাব।,UNK
106,মই বিয়লি চাহ খাব।,মই,PRON
106,মই বিয়লি চাহ খাব।,বিয়লি,VERB
106,মই বিয়লি চাহ খাব।,চাহ,UNK
106,মই বিয়লি চাহ খাব।,খাব।,UNK
107,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
107,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
107,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
107,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
107,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
108,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
108,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
108,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
108,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
109,মই বিয়লি চাহ খাব।,মই,PRON
109,মই বিয়লি চাহ খাব।,বিয়লি,VERB
109,মই বিয়লি চাহ খাব।,চাহ,UNK
109,মই বিয়লি চাহ খাব।,খাব।,UNK
110,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
110,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
110,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
110,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
111,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
111,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
111,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
111,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
112,মই বিয়লি চাহ খাব।,মই,PRON
112,মই বিয়লি চাহ খাব।,বিয়লি,VERB
112,মই বিয়লি চাহ খাব।,চাহ,UNK
112,মই বিয়লি চাহ খাব।,খাব।,UNK
113,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
113,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
113,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
113,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
114,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
114,বাপেকৰ নাম ৰমেশ।,নাম,UNK
114,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
115,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
115,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
115,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
115,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
116,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
116,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
116,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
116,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
117,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
117,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
117,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
117,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
118,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
118,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
118,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
118,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
119,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
119,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
119,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
119,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
120,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
120,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
120,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
120,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
121,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
121,বাপেকৰ নাম ৰমেশ।,নাম,UNK
121,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
122,মই বিয়লি চাহ খাব।,মই,PRON
122,মই বিয়লি চাহ খাব।,বিয়লি,VERB
122,মই বিয়লি চাহ খাব।,চাহ,UNK
122,মই বিয়লি চাহ খাব।,খাব।,UNK
123,মই বিয়লি চাহ খাব।,মই,PRON
123,মই বিয়লি চাহ খাব।,বিয়লি,VERB
123,মই বিয়লি চাহ খাব।,চাহ,UNK
123,মই বিয়লি চাহ খাব।,খাব।,UNK
124,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
124,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
124,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
124,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
125,মই বিয়লি চাহ খাব।,মই,PRON
125,মই বিয়লি চাহ খাব।,বিয়লি,VERB
125,মই বিয়লি চাহ খাব।,চাহ,UNK
125,মই বিয়লি চাহ খাব।,খাব।,UNK
126,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
126,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
126,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
126,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
126,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
127,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
127,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
127,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
127,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
128,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
128,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
128,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
129,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
129,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
129,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
129,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
130,মই বিয়লি চাহ খাব।,মই,PRON
130,মই বিয়লি চাহ খাব।,বিয়লি,VERB
130,মই বিয়লি চাহ খাব।,চাহ,UNK
130,মই বিয়লি চাহ খাব।,খাব।,UNK
131,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
131,বাপেকৰ নাম ৰমেশ।,নাম,UNK
131,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
132,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
132,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
132,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
132,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
133,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
133,বাপেকৰ নাম ৰমেশ।,নাম,UNK
133,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
134,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
134,বাপেকৰ নাম ৰমেশ।,নাম,UNK
134,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
135,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
135,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
135,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
135,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
136,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
136,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
136,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
136,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
137,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
137,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
137,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
137,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
